"id","opportunity","percentile","cutoff","accessibility"
"way/380159462","hospital",50,30,0
"way/380159463","hospital",50,30,0
"way/380159464","hospital",50,30,0
"way/380159465","hospital",50,30,0
"way/380159466","hospital",50,30,0
"way/380159467","hospital",50,30,0
"way/380160164","hospital",50,30,0
"way/380161006","hospital",50,30,0
"way/380161007","hospital",50,30,0
"way/380161008","hospital",50,30,0
"way/380161009","hospital",50,30,0
"way/380161010","hospital",50,30,0
"way/380161011","hospital",50,30,0
"way/380161012","hospital",50,30,0
"way/380161015","hospital",50,30,0
"way/380161016","hospital",50,30,0
"way/380161017","hospital",50,30,0
"way/380161018","hospital",50,30,0
"way/380161019","hospital",50,30,0
"way/380161020","hospital",50,30,0
"way/380161021","hospital",50,30,0
"way/380161022","hospital",50,30,0
"way/380161023","hospital",50,30,0
"way/380161024","hospital",50,30,0
"way/380161025","hospital",50,30,0
"way/380161026","hospital",50,30,0
"way/380161027","hospital",50,30,0
"way/380161028","hospital",50,30,0
"way/380161029","hospital",50,30,0
"way/380161030","hospital",50,30,0
"way/380161031","hospital",50,30,0
"way/380161032","hospital",50,30,0
"way/380161033","hospital",50,30,0
"way/380161034","hospital",50,30,0
"way/380161035","hospital",50,30,0
"way/380161036","hospital",50,30,0
"way/380161037","hospital",50,30,0
"way/380161038","hospital",50,30,0
"way/380161039","hospital",50,30,0
"way/380161040","hospital",50,30,0
"way/380161041","hospital",50,30,0
"way/380161042","hospital",50,30,0
"way/380161043","hospital",50,30,0
"way/380161044","hospital",50,30,0
"way/380161045","hospital",50,30,0
"way/380161046","hospital",50,30,0
"way/380161047","hospital",50,30,0
"way/380161048","hospital",50,30,0
"way/380162042","hospital",50,30,0
"way/380162043","hospital",50,30,0
"way/380162044","hospital",50,30,0
"way/380162045","hospital",50,30,0
"way/380162046","hospital",50,30,0
"way/380162047","hospital",50,30,0
"way/380162048","hospital",50,30,0
"way/380162049","hospital",50,30,0
"way/380162050","hospital",50,30,0
"way/380162051","hospital",50,30,0
"way/380199559","hospital",50,30,0
"way/380199560","hospital",50,30,0
"way/380199561","hospital",50,30,0
"way/380199562","hospital",50,30,0
"way/380199563","hospital",50,30,0
"way/380199564","hospital",50,30,0
"way/380199565","hospital",50,30,0
"way/380199566","hospital",50,30,0
"way/380199567","hospital",50,30,0
"way/380199568","hospital",50,30,0
"way/380199569","hospital",50,30,0
"way/380199570","hospital",50,30,0
"way/380199571","hospital",50,30,0
"way/380199572","hospital",50,30,0
"way/380199573","hospital",50,30,0
"way/380199574","hospital",50,30,0
"way/380199575","hospital",50,30,0
"way/380199576","hospital",50,30,0
"way/380199577","hospital",50,30,0
"way/380199578","hospital",50,30,0
"way/380199579","hospital",50,30,0
"way/380199580","hospital",50,30,0
"way/380199581","hospital",50,30,0
"way/380199582","hospital",50,30,0
"way/380199583","hospital",50,30,0
"way/380199584","hospital",50,30,0
"way/380199585","hospital",50,30,0
"way/380199586","hospital",50,30,0
"way/380199587","hospital",50,30,0
"way/380199588","hospital",50,30,0
"way/380199589","hospital",50,30,0
"way/380199590","hospital",50,30,0
"way/380199591","hospital",50,30,0
"way/380199592","hospital",50,30,0
"way/380199593","hospital",50,30,0
"way/380199594","hospital",50,30,0
"way/380199595","hospital",50,30,0
"way/380199596","hospital",50,30,0
"way/380199597","hospital",50,30,0
"way/380199598","hospital",50,30,0
"way/380199599","hospital",50,30,0
"way/380199600","hospital",50,30,0
"way/380200119","hospital",50,30,0
"way/380200120","hospital",50,30,0
"way/380200123","hospital",50,30,0
"way/380200125","hospital",50,30,0
"way/380200128","hospital",50,30,0
"way/380200129","hospital",50,30,0
"way/380200130","hospital",50,30,0
"way/380200131","hospital",50,30,0
"way/380200132","hospital",50,30,0
"way/380200133","hospital",50,30,0
"way/380200134","hospital",50,30,0
"way/380200135","hospital",50,30,0
"way/380200136","hospital",50,30,0
"way/380200137","hospital",50,30,0
"way/380200138","hospital",50,30,0
"way/380200139","hospital",50,30,0
"way/380200140","hospital",50,30,0
"way/380200141","hospital",50,30,0
"way/380200142","hospital",50,30,0
"way/380200143","hospital",50,30,0
"way/380200144","hospital",50,30,0
"way/380200145","hospital",50,30,0
"way/380200146","hospital",50,30,0
"way/380200147","hospital",50,30,0
"way/380200148","hospital",50,30,0
"way/380200149","hospital",50,30,0
"way/380200150","hospital",50,30,0
"way/380200151","hospital",50,30,0
"way/380200152","hospital",50,30,0
"way/380200153","hospital",50,30,0
"way/380200154","hospital",50,30,0
"way/380200155","hospital",50,30,0
"way/380200156","hospital",50,30,0
"way/380200157","hospital",50,30,0
"way/380200158","hospital",50,30,0
"way/380200159","hospital",50,30,0
"way/380200160","hospital",50,30,0
"way/380200161","hospital",50,30,0
"way/380200162","hospital",50,30,0
"way/380200163","hospital",50,30,0
"way/380200164","hospital",50,30,0
"way/380200166","hospital",50,30,0
"way/380200168","hospital",50,30,0
"way/380200169","hospital",50,30,0
"way/380200170","hospital",50,30,0
"way/380200172","hospital",50,30,0
"way/380200174","hospital",50,30,0
"way/380200453","hospital",50,30,0
"way/380200454","hospital",50,30,0
"way/380200455","hospital",50,30,0
"way/380200456","hospital",50,30,0
"way/380200457","hospital",50,30,0
"way/380200458","hospital",50,30,0
"way/380200459","hospital",50,30,0
"way/380200460","hospital",50,30,0
"way/380200461","hospital",50,30,0
"way/380200462","hospital",50,30,0
"way/380201032","hospital",50,30,0
"way/380201033","hospital",50,30,0
"way/380201036","hospital",50,30,0
"way/380201047","hospital",50,30,0
"way/380201048","hospital",50,30,0
"way/380201049","hospital",50,30,0
"way/380201050","hospital",50,30,0
"way/380201051","hospital",50,30,0
"way/380201052","hospital",50,30,0
"way/380201053","hospital",50,30,0
"way/380201054","hospital",50,30,0
"way/380201055","hospital",50,30,0
"way/380201056","hospital",50,30,0
"way/380201057","hospital",50,30,0
"way/380201058","hospital",50,30,0
"way/380201059","hospital",50,30,0
"way/380201060","hospital",50,30,0
"way/380201061","hospital",50,30,0
"way/380201062","hospital",50,30,0
"way/380201063","hospital",50,30,0
"way/380201064","hospital",50,30,0
"way/380201065","hospital",50,30,0
"way/380201066","hospital",50,30,0
"way/380201067","hospital",50,30,0
"way/380201068","hospital",50,30,0
"way/380201069","hospital",50,30,0
"way/380201070","hospital",50,30,0
"way/380201071","hospital",50,30,0
"way/380201072","hospital",50,30,0
"way/380201073","hospital",50,30,0
"way/380201074","hospital",50,30,0
"way/380201368","hospital",50,30,0
"way/380201369","hospital",50,30,0
"way/380201371","hospital",50,30,0
"way/380201372","hospital",50,30,0
"way/380201373","hospital",50,30,0
"way/380201374","hospital",50,30,0
"way/380201376","hospital",50,30,0
"way/380201378","hospital",50,30,0
"way/380201380","hospital",50,30,0
"way/380231868","hospital",50,30,0
"way/380231869","hospital",50,30,0
"way/380231872","hospital",50,30,0
"way/380231873","hospital",50,30,0
"way/380231875","hospital",50,30,0
"way/380231877","hospital",50,30,0
"way/380231878","hospital",50,30,0
"way/380231879","hospital",50,30,0
"way/380231880","hospital",50,30,0
"way/380231881","hospital",50,30,0
"way/380231882","hospital",50,30,0
"way/380231883","hospital",50,30,0
"way/380231884","hospital",50,30,0
"way/380231885","hospital",50,30,0
"way/380231886","hospital",50,30,0
"way/380231887","hospital",50,30,0
"way/380231888","hospital",50,30,0
"way/380231889","hospital",50,30,0
"way/380231890","hospital",50,30,0
"way/380231891","hospital",50,30,0
"way/380231892","hospital",50,30,0
"way/380231893","hospital",50,30,0
"way/380231894","hospital",50,30,0
"way/380231895","hospital",50,30,0
"way/380231896","hospital",50,30,0
"way/380231897","hospital",50,30,0
"way/380231898","hospital",50,30,0
"way/380231899","hospital",50,30,0
"way/380231900","hospital",50,30,0
"way/380231901","hospital",50,30,0
"way/380231902","hospital",50,30,0
"way/380231903","hospital",50,30,0
"way/380231904","hospital",50,30,0
"way/380231905","hospital",50,30,0
"way/380231906","hospital",50,30,0
"way/380231907","hospital",50,30,0
"way/380231908","hospital",50,30,0
"way/380231909","hospital",50,30,0
"way/380231910","hospital",50,30,0
"way/380231911","hospital",50,30,0
"way/380231912","hospital",50,30,0
"way/380231913","hospital",50,30,0
"way/380231914","hospital",50,30,0
"way/380231915","hospital",50,30,0
"way/380231916","hospital",50,30,0
"way/380231917","hospital",50,30,0
"way/380231918","hospital",50,30,0
"way/380231919","hospital",50,30,0
"way/380231920","hospital",50,30,0
"way/380231921","hospital",50,30,0
"way/380231922","hospital",50,30,0
"way/380231923","hospital",50,30,0
"way/380231925","hospital",50,30,0
"way/380233867","hospital",50,30,0
"way/380233868","hospital",50,30,0
"way/380233869","hospital",50,30,0
"way/380233870","hospital",50,30,0
"way/380233871","hospital",50,30,0
"way/380233872","hospital",50,30,0
"way/380233873","hospital",50,30,0
"way/380233874","hospital",50,30,0
"way/380233875","hospital",50,30,0
"way/380233876","hospital",50,30,0
"way/380233877","hospital",50,30,0
"way/380233878","hospital",50,30,0
"way/380233879","hospital",50,30,0
"way/380233880","hospital",50,30,0
"way/380233881","hospital",50,30,0
"way/380233882","hospital",50,30,0
"way/380233883","hospital",50,30,0
"way/380233884","hospital",50,30,0
"way/380233885","hospital",50,30,0
"way/380233886","hospital",50,30,0
"way/380233887","hospital",50,30,0
"way/380233888","hospital",50,30,0
"way/380233889","hospital",50,30,0
"way/380233890","hospital",50,30,0
"way/380233891","hospital",50,30,0
"way/380233892","hospital",50,30,0
"way/380233893","hospital",50,30,0
"way/380233894","hospital",50,30,0
"way/380233895","hospital",50,30,0
"way/380233896","hospital",50,30,0
"way/380233897","hospital",50,30,0
"way/380233898","hospital",50,30,0
"way/380233899","hospital",50,30,0
"way/380233900","hospital",50,30,0
"way/380233901","hospital",50,30,0
"way/380233902","hospital",50,30,0
"way/380233903","hospital",50,30,0
"way/380233904","hospital",50,30,0
"way/380233905","hospital",50,30,0
"way/380233906","hospital",50,30,0
"way/380233907","hospital",50,30,0
"way/380233908","hospital",50,30,0
"way/380233909","hospital",50,30,0
"way/380233910","hospital",50,30,0
"way/380235400","hospital",50,30,0
"way/380235401","hospital",50,30,0
"way/380235402","hospital",50,30,0
"way/380235403","hospital",50,30,0
"way/380235404","hospital",50,30,0
"way/380235405","hospital",50,30,0
"way/380235406","hospital",50,30,0
"way/380235407","hospital",50,30,0
"way/380235408","hospital",50,30,0
"way/380235409","hospital",50,30,0
"way/380235410","hospital",50,30,0
"way/380235411","hospital",50,30,0
"way/380235412","hospital",50,30,0
"way/380235413","hospital",50,30,0
"way/380235414","hospital",50,30,0
"way/380235415","hospital",50,30,0
"way/380235416","hospital",50,30,0
"way/380235417","hospital",50,30,0
"way/380235418","hospital",50,30,0
"way/380235419","hospital",50,30,0
"way/380235420","hospital",50,30,0
"way/380235421","hospital",50,30,0
"way/380235422","hospital",50,30,0
"way/380235423","hospital",50,30,0
"way/380235424","hospital",50,30,0
"way/380235426","hospital",50,30,0
"way/380235427","hospital",50,30,0
"way/380235428","hospital",50,30,0
"way/380235430","hospital",50,30,0
"way/380235432","hospital",50,30,0
"way/380235434","hospital",50,30,0
"way/380235435","hospital",50,30,0
"way/380235437","hospital",50,30,0
"way/380235438","hospital",50,30,0
"way/380235439","hospital",50,30,0
"way/380235440","hospital",50,30,0
"way/380235441","hospital",50,30,0
"way/380235442","hospital",50,30,0
"way/380235443","hospital",50,30,0
"way/380235444","hospital",50,30,0
"way/380235445","hospital",50,30,0
"way/380235446","hospital",50,30,0
"way/380235630","hospital",50,30,0
"way/380235631","hospital",50,30,0
"way/380235632","hospital",50,30,0
"way/380235633","hospital",50,30,0
"way/380235634","hospital",50,30,0
"way/380235635","hospital",50,30,0
"way/380235636","hospital",50,30,0
"way/380235637","hospital",50,30,0
"way/380235638","hospital",50,30,0
"way/380235639","hospital",50,30,0
"way/380235640","hospital",50,30,0
"way/380235641","hospital",50,30,0
"way/380235642","hospital",50,30,0
"way/380235643","hospital",50,30,0
"way/380235644","hospital",50,30,0
"way/380235645","hospital",50,30,0
"way/380235646","hospital",50,30,0
"way/380235647","hospital",50,30,0
"way/380235648","hospital",50,30,0
"way/380235649","hospital",50,30,0
"way/380236096","hospital",50,30,0
"way/380236097","hospital",50,30,0
"way/380236098","hospital",50,30,0
"way/380236099","hospital",50,30,0
"way/380236100","hospital",50,30,0
"way/380236101","hospital",50,30,0
"way/380236102","hospital",50,30,0
"way/380236103","hospital",50,30,0
"way/380236104","hospital",50,30,0
"way/380236105","hospital",50,30,0
"way/380236106","hospital",50,30,0
"way/380236107","hospital",50,30,0
"way/380236108","hospital",50,30,0
"way/380236109","hospital",50,30,0
"way/380236110","hospital",50,30,0
"way/380236111","hospital",50,30,0
"way/380272033","hospital",50,30,0
"way/380272034","hospital",50,30,0
"way/380272035","hospital",50,30,0
"way/380272036","hospital",50,30,0
"way/380272037","hospital",50,30,0
"way/380272038","hospital",50,30,0
"way/380272039","hospital",50,30,1
"way/380272041","hospital",50,30,1
"way/380272043","hospital",50,30,1
"way/380272044","hospital",50,30,0
"way/380272046","hospital",50,30,0
"way/380272048","hospital",50,30,0
"way/380272050","hospital",50,30,1
"way/380272052","hospital",50,30,1
"way/380272055","hospital",50,30,1
"way/380272056","hospital",50,30,1
"way/380272440","hospital",50,30,0
"way/380272442","hospital",50,30,0
"way/380272443","hospital",50,30,0
"way/380272444","hospital",50,30,0
"way/380272445","hospital",50,30,0
"way/380272446","hospital",50,30,0
"way/380272447","hospital",50,30,0
"way/380272448","hospital",50,30,0
"way/380272449","hospital",50,30,0
"way/380272450","hospital",50,30,0
"way/380272451","hospital",50,30,0
"way/380272452","hospital",50,30,0
"way/380272453","hospital",50,30,0
"way/380272454","hospital",50,30,0
"way/380272455","hospital",50,30,0
"way/380272456","hospital",50,30,0
"way/380272457","hospital",50,30,0
"way/380272458","hospital",50,30,0
"way/380272459","hospital",50,30,0
"way/380272460","hospital",50,30,0
"way/380272461","hospital",50,30,0
"way/380272462","hospital",50,30,0
"way/380272463","hospital",50,30,0
"way/380273149","hospital",50,30,0
"way/380273151","hospital",50,30,0
"way/380273152","hospital",50,30,0
"way/380273153","hospital",50,30,0
"way/380273154","hospital",50,30,0
"way/380273155","hospital",50,30,0
"way/380273156","hospital",50,30,0
"way/380273157","hospital",50,30,0
"way/380273159","hospital",50,30,0
"way/380273160","hospital",50,30,0
"way/380273161","hospital",50,30,0
"way/380273162","hospital",50,30,0
"way/380273163","hospital",50,30,0
"way/380273164","hospital",50,30,0
"way/380273165","hospital",50,30,0
"way/380273166","hospital",50,30,0
"way/380273167","hospital",50,30,0
"way/380273168","hospital",50,30,0
"way/380273169","hospital",50,30,0
"way/380273171","hospital",50,30,0
"way/380273172","hospital",50,30,0
"way/380273173","hospital",50,30,0
"way/380273174","hospital",50,30,0
"way/380273175","hospital",50,30,0
"way/380273176","hospital",50,30,0
"way/380273177","hospital",50,30,0
"way/380273178","hospital",50,30,0
"way/380273179","hospital",50,30,0
"way/380273180","hospital",50,30,0
"way/380273181","hospital",50,30,0
"way/380273182","hospital",50,30,0
"way/380273183","hospital",50,30,0
"way/380273184","hospital",50,30,0
"way/380273185","hospital",50,30,0
"way/380273186","hospital",50,30,0
"way/380273187","hospital",50,30,0
"way/380273188","hospital",50,30,0
"way/380273189","hospital",50,30,0
"way/380273190","hospital",50,30,0
"way/380273191","hospital",50,30,0
"way/380273192","hospital",50,30,0
"way/380273193","hospital",50,30,0
"way/380273194","hospital",50,30,0
"way/380273195","hospital",50,30,0
"way/380273196","hospital",50,30,0
"way/380273197","hospital",50,30,0
"way/380273198","hospital",50,30,0
"way/380273199","hospital",50,30,0
"way/380273200","hospital",50,30,0
"way/380273201","hospital",50,30,0
"way/380273202","hospital",50,30,0
"way/380273203","hospital",50,30,0
"way/380273204","hospital",50,30,0
"way/380273205","hospital",50,30,0
"way/380273206","hospital",50,30,0
"way/380273207","hospital",50,30,0
"way/380273208","hospital",50,30,0
"way/380273209","hospital",50,30,0
"way/380273210","hospital",50,30,0
"way/380273211","hospital",50,30,0
"way/380273212","hospital",50,30,0
"way/380273213","hospital",50,30,0
"way/380273215","hospital",50,30,0
"way/380273216","hospital",50,30,0
"way/380273217","hospital",50,30,0
"way/380273219","hospital",50,30,0
"way/380273220","hospital",50,30,0
"way/380273222","hospital",50,30,0
"way/380273225","hospital",50,30,0
"way/380273226","hospital",50,30,0
"way/380273227","hospital",50,30,0
"way/380279121","hospital",50,30,0
"way/380279122","hospital",50,30,0
"way/380279123","hospital",50,30,0
"way/380279124","hospital",50,30,0
"way/380279125","hospital",50,30,0
"way/380279126","hospital",50,30,0
"way/380279127","hospital",50,30,0
"way/380279128","hospital",50,30,0
"way/380279129","hospital",50,30,0
"way/380279130","hospital",50,30,0
"way/380279131","hospital",50,30,0
"way/380279132","hospital",50,30,0
"way/380279133","hospital",50,30,0
"way/380279134","hospital",50,30,0
"way/380279135","hospital",50,30,0
"way/380279136","hospital",50,30,0
"way/380279137","hospital",50,30,0
"way/380279138","hospital",50,30,0
"way/380279139","hospital",50,30,0
"way/380279140","hospital",50,30,0
"way/380279141","hospital",50,30,0
"way/380279142","hospital",50,30,0
"way/380279143","hospital",50,30,0
"way/380279144","hospital",50,30,0
"way/380279145","hospital",50,30,0
"way/380279146","hospital",50,30,0
"way/380279147","hospital",50,30,0
"way/380279148","hospital",50,30,0
"way/380279149","hospital",50,30,0
"way/380279150","hospital",50,30,0
"way/380279151","hospital",50,30,0
"way/380279152","hospital",50,30,0
"way/380279153","hospital",50,30,0
"way/380279154","hospital",50,30,0
"way/380279155","hospital",50,30,0
"way/380279156","hospital",50,30,0
"way/380279157","hospital",50,30,0
"way/380279158","hospital",50,30,0
"way/380279159","hospital",50,30,0
"way/380279160","hospital",50,30,0
"way/380279161","hospital",50,30,0
"way/380279162","hospital",50,30,0
"way/380279163","hospital",50,30,0
"way/380279164","hospital",50,30,0
"way/380279165","hospital",50,30,0
"way/380279166","hospital",50,30,0
"way/380279167","hospital",50,30,0
"way/380279168","hospital",50,30,0
"way/380279169","hospital",50,30,0
"way/380279170","hospital",50,30,0
"way/380279171","hospital",50,30,0
"way/380279172","hospital",50,30,0
"way/380279173","hospital",50,30,0
"way/380279174","hospital",50,30,0
"way/380279175","hospital",50,30,0
"way/380279176","hospital",50,30,0
"way/380279177","hospital",50,30,0
"way/380279179","hospital",50,30,0
"way/380279180","hospital",50,30,0
"way/380279520","hospital",50,30,0
"way/380279521","hospital",50,30,0
"way/380279523","hospital",50,30,0
"way/380279526","hospital",50,30,0
"way/380279528","hospital",50,30,0
"way/380279529","hospital",50,30,0
"way/380279530","hospital",50,30,0
"way/380279531","hospital",50,30,0
"way/380279532","hospital",50,30,0
"way/380279533","hospital",50,30,0
"way/380279534","hospital",50,30,0
"way/380279536","hospital",50,30,0
"way/380279538","hospital",50,30,0
"way/380279539","hospital",50,30,0
"way/380279540","hospital",50,30,0
"way/380279542","hospital",50,30,0
"way/380279543","hospital",50,30,0
"way/380279544","hospital",50,30,0
"way/380279545","hospital",50,30,0
"way/380279546","hospital",50,30,0
"way/380279547","hospital",50,30,0
"way/380279548","hospital",50,30,0
"way/380279549","hospital",50,30,0
"way/380279550","hospital",50,30,0
"way/380279551","hospital",50,30,0
"way/380279552","hospital",50,30,0
"way/380279553","hospital",50,30,0
"way/380279554","hospital",50,30,0
"way/380292688","hospital",50,30,0
"way/380292689","hospital",50,30,0
"way/380292690","hospital",50,30,0
"way/380292691","hospital",50,30,0
"way/380292692","hospital",50,30,0
"way/380292693","hospital",50,30,0
"way/380292694","hospital",50,30,0
"way/380292695","hospital",50,30,0
"way/380292696","hospital",50,30,0
"way/380292697","hospital",50,30,0
"way/380292698","hospital",50,30,0
"way/380292699","hospital",50,30,0
"way/380292700","hospital",50,30,0
"way/380292701","hospital",50,30,0
"way/380292702","hospital",50,30,0
"way/380292703","hospital",50,30,0
"way/380292705","hospital",50,30,0
"way/380292706","hospital",50,30,0
"way/380292707","hospital",50,30,0
"way/380292708","hospital",50,30,0
"way/380292709","hospital",50,30,0
"way/380292710","hospital",50,30,0
"way/380292711","hospital",50,30,0
"way/380292712","hospital",50,30,0
"way/380292713","hospital",50,30,0
"way/380292714","hospital",50,30,0
"way/380292715","hospital",50,30,0
"way/380292716","hospital",50,30,0
"way/380292717","hospital",50,30,0
"way/380292718","hospital",50,30,0
"way/380292719","hospital",50,30,0
"way/380292720","hospital",50,30,0
"way/380292721","hospital",50,30,0
"way/380292722","hospital",50,30,0
"way/380292723","hospital",50,30,0
"way/380312544","hospital",50,30,0
"way/380312545","hospital",50,30,0
"way/380312547","hospital",50,30,0
"way/380312549","hospital",50,30,0
"way/380312550","hospital",50,30,0
"way/380312551","hospital",50,30,0
"way/380312552","hospital",50,30,0
"way/380312553","hospital",50,30,0
"way/380312554","hospital",50,30,0
"way/380312555","hospital",50,30,0
"way/380312556","hospital",50,30,0
"way/380312557","hospital",50,30,0
"way/380312558","hospital",50,30,0
"way/380312559","hospital",50,30,0
"way/380312560","hospital",50,30,0
"way/380312561","hospital",50,30,0
"way/380312562","hospital",50,30,0
"way/380312563","hospital",50,30,0
"way/380312564","hospital",50,30,0
"way/380312566","hospital",50,30,0
"way/380312567","hospital",50,30,0
"way/380312568","hospital",50,30,0
"way/380312569","hospital",50,30,0
"way/380312570","hospital",50,30,0
"way/380312571","hospital",50,30,0
"way/380312572","hospital",50,30,0
"way/380312573","hospital",50,30,0
"way/380312574","hospital",50,30,0
"way/380312575","hospital",50,30,0
"way/380312576","hospital",50,30,0
"way/380312577","hospital",50,30,0
"way/380312578","hospital",50,30,0
"way/380312579","hospital",50,30,0
"way/380312678","hospital",50,30,0
"way/380312679","hospital",50,30,0
"way/380312680","hospital",50,30,0
"way/380312681","hospital",50,30,0
"way/380312682","hospital",50,30,0
"way/380312683","hospital",50,30,0
"way/380312684","hospital",50,30,0
"way/380312685","hospital",50,30,0
"way/380312686","hospital",50,30,0
"way/380355290","hospital",50,30,0
"way/380355291","hospital",50,30,0
"way/380355292","hospital",50,30,0
"way/380355293","hospital",50,30,0
"way/380355294","hospital",50,30,0
"way/380355295","hospital",50,30,0
"way/380355296","hospital",50,30,0
"way/380355297","hospital",50,30,0
"way/380355298","hospital",50,30,0
"way/380355299","hospital",50,30,0
"way/380355300","hospital",50,30,0
"way/380355301","hospital",50,30,0
"way/380355302","hospital",50,30,0
"way/380355303","hospital",50,30,0
"way/380355304","hospital",50,30,0
"way/380355305","hospital",50,30,0
"way/380355306","hospital",50,30,0
"way/380355307","hospital",50,30,0
"way/380355308","hospital",50,30,0
"way/380355309","hospital",50,30,0
"way/380355310","hospital",50,30,0
"way/380355311","hospital",50,30,0
"way/380355312","hospital",50,30,0
"way/380355313","hospital",50,30,0
"way/380355314","hospital",50,30,0
"way/380355315","hospital",50,30,0
"way/380355316","hospital",50,30,0
"way/380355317","hospital",50,30,0
"way/380355318","hospital",50,30,0
"way/380355319","hospital",50,30,0
"way/380355320","hospital",50,30,0
"way/380355321","hospital",50,30,0
"way/380355705","hospital",50,30,0
"way/380355706","hospital",50,30,0
"way/380355708","hospital",50,30,0
"way/380355709","hospital",50,30,0
"way/380355711","hospital",50,30,0
"way/380355713","hospital",50,30,0
"way/380355714","hospital",50,30,0
"way/380355715","hospital",50,30,0
"way/380355717","hospital",50,30,0
"way/380355718","hospital",50,30,0
"way/380355719","hospital",50,30,0
"way/380355720","hospital",50,30,0
"way/380355721","hospital",50,30,0
"way/380355722","hospital",50,30,0
"way/380355723","hospital",50,30,0
"way/380355724","hospital",50,30,0
"way/380355725","hospital",50,30,0
"way/380355726","hospital",50,30,0
"way/380355727","hospital",50,30,0
"way/380355728","hospital",50,30,0
"way/380355729","hospital",50,30,0
"way/380355730","hospital",50,30,0
"way/380355731","hospital",50,30,0
"way/380355732","hospital",50,30,0
"way/380355733","hospital",50,30,0
"way/380355734","hospital",50,30,0
"way/380355735","hospital",50,30,0
"way/380355736","hospital",50,30,0
"way/380355737","hospital",50,30,0
"way/380355738","hospital",50,30,0
"way/380356017","hospital",50,30,0
"way/380356018","hospital",50,30,0
"way/380356019","hospital",50,30,0
"way/380356020","hospital",50,30,0
"way/380356021","hospital",50,30,0
"way/380356022","hospital",50,30,0
"way/380356023","hospital",50,30,0
"way/380356024","hospital",50,30,0
"way/380356025","hospital",50,30,0
"way/380356026","hospital",50,30,0
"way/380356027","hospital",50,30,0
"way/380356028","hospital",50,30,0
"way/380356029","hospital",50,30,0
"way/380356030","hospital",50,30,0
"way/380356031","hospital",50,30,0
"way/380356032","hospital",50,30,0
"way/380356033","hospital",50,30,0
"way/380356034","hospital",50,30,0
"way/380356035","hospital",50,30,0
"way/380356036","hospital",50,30,0
"way/380356037","hospital",50,30,0
"way/380356038","hospital",50,30,0
"way/380356039","hospital",50,30,0
"way/380356040","hospital",50,30,0
"way/380356041","hospital",50,30,0
"way/380356042","hospital",50,30,0
"way/380356043","hospital",50,30,0
"way/380356044","hospital",50,30,0
"way/380419831","hospital",50,30,0
"way/380419833","hospital",50,30,0
"way/380419835","hospital",50,30,0
"way/380419836","hospital",50,30,0
"way/380419837","hospital",50,30,0
"way/380419838","hospital",50,30,0
"way/380420738","hospital",50,30,0
"way/380420739","hospital",50,30,0
"way/380420740","hospital",50,30,0
"way/380420741","hospital",50,30,0
"way/380420742","hospital",50,30,0
"way/380420743","hospital",50,30,0
"way/380420744","hospital",50,30,0
"way/380420745","hospital",50,30,0
"way/380420746","hospital",50,30,0
"way/380420747","hospital",50,30,0
"way/380420748","hospital",50,30,0
"way/380420749","hospital",50,30,0
"way/380420750","hospital",50,30,0
"way/380420751","hospital",50,30,0
"way/380420752","hospital",50,30,0
"way/380420753","hospital",50,30,0
"way/380420754","hospital",50,30,0
"way/380420755","hospital",50,30,0
"way/380420756","hospital",50,30,0
"way/380420757","hospital",50,30,0
"way/380420758","hospital",50,30,0
"way/380420759","hospital",50,30,0
"way/380420760","hospital",50,30,0
"way/380420761","hospital",50,30,0
"way/380420762","hospital",50,30,0
"way/380420763","hospital",50,30,0
"way/380420764","hospital",50,30,0
"way/380420765","hospital",50,30,0
"way/380420766","hospital",50,30,0
"way/380420767","hospital",50,30,0
"way/380420768","hospital",50,30,0
"way/380420769","hospital",50,30,0
"way/380420772","hospital",50,30,0
"way/380450787","hospital",50,30,0
"way/380450788","hospital",50,30,0
"way/380450789","hospital",50,30,0
"way/380450790","hospital",50,30,0
"way/380450791","hospital",50,30,0
"way/380450792","hospital",50,30,0
"way/380450793","hospital",50,30,0
"way/380450794","hospital",50,30,0
"way/380450795","hospital",50,30,0
"way/380450796","hospital",50,30,0
"way/380450797","hospital",50,30,0
"way/380450798","hospital",50,30,0
"way/380450799","hospital",50,30,0
"way/380450800","hospital",50,30,0
"way/380450801","hospital",50,30,0
"way/380450802","hospital",50,30,0
"way/380450803","hospital",50,30,0
"way/380450804","hospital",50,30,0
"way/380450805","hospital",50,30,0
"way/380450806","hospital",50,30,0
"way/380450807","hospital",50,30,0
"way/380450808","hospital",50,30,0
"way/380451488","hospital",50,30,0
"way/380451490","hospital",50,30,0
"way/380451493","hospital",50,30,0
"way/380451494","hospital",50,30,0
"way/380451495","hospital",50,30,0
"way/380451496","hospital",50,30,0
"way/380451497","hospital",50,30,0
"way/380451498","hospital",50,30,0
"way/380451499","hospital",50,30,0
"way/380451500","hospital",50,30,0
"way/380451501","hospital",50,30,0
"way/380451502","hospital",50,30,0
"way/380451503","hospital",50,30,0
"way/380451504","hospital",50,30,0
"way/380451505","hospital",50,30,0
"way/380451506","hospital",50,30,0
"way/380451507","hospital",50,30,0
"way/380451508","hospital",50,30,0
"way/380451509","hospital",50,30,0
"way/380451510","hospital",50,30,0
"way/380451511","hospital",50,30,0
"way/380451512","hospital",50,30,0
"way/380451513","hospital",50,30,0
"way/380451514","hospital",50,30,0
"way/380451515","hospital",50,30,0
